Date,ProductGrp,Cntry,Site,Type,Rank,Brand,Model,Name,Price,Curr
2019-01-02,Mobile,CZ,Datart,Tile,17,ALCATEL,3C 5026D Dual,ALCATEL 3C 5026D Dual SIM modr (5026D-2BALE11),2690.0,CZK
2019-01-02,Mobile,CZ,Mall,Tile,14,ALCATEL,2051D,"Alcatel 2051D, stbrn",990.0,CZK
2019-01-02,Mobile,CZ,Mall,Tile,15,ALCATEL,3V,Alcatel 3V (5099D),4511.0,CZK
2019-01-02,Mobile,CZ,Mall,Tile,16,ALCATEL,3X,Alcatel 3X (5058I),4073.0,CZK
2019-01-02,Mobile,CZ,Mall,Tile,17,ALCATEL,3X,Alcatel 3X (5058I),3993.0,CZK
2019-01-02,Mobile,CZ,Mall,Tile,20,ALCATEL,IDOL 4 PRO,Alcatel IDOL 4 PRO (6077X),12539.0,CZK
2019-01-02,Mobile,CZ,Mall,Tile,21,ALCATEL,IDOL 5S,Alcatel IDOL 5S (6060X),6714.0,CZK
2019-01-02,Mobile,CZ,Mall,Tile,13,ALCATEL,1X,Alcatel 1X (5059X),2390.0,CZK
2019-01-02,Mobile,CZ,Mall,Tile,9,ALCATEL,5V,Alcatel 5V (5060D),3790.0,CZK
2019-01-02,Mobile,CZ,Mall,Tile,18,ALCATEL,5V,Alcatel 5V (5060D),3790.0,CZK
2019-01-02,Mobile,CZ,Mall,Tile,19,ALCATEL,3C,Alcatel 3C (5026D),2690.0,CZK
2019-01-02,Mobile,CZ,Mall,Tile,22,Aligator,A321 Senior,"Aligator A321 Senior, ern",650.0,CZK
2019-01-02,Mobile,CZ,Mall,Tile,23,Aligator,A321 Senior,"Aligator A321 Senior, erven",660.0,CZK
2019-01-02,Mobile,CZ,Mall,Tile,24,Aligator,A670 Senior,"Aligator A670 Senior, ern",891.0,CZK
2019-01-02,Mobile,CZ,Mall,Tile,25,Aligator,A880,"Aligator A880, ern",1478.0,CZK
2019-01-02,Mobile,CZ,Datart,Tile,21,myPhone,Hammer Energy LTE,myPhone Hammer Energy LTE Dual SIM ern/oranov (TELMYAHAENEROR),3690.0,CZK
2019-01-02,Mobile,CZ,Datart,Tile,24,myPhone,7300 Dual SIM,myPhone 7300 Dual SIM ern/stbrn (TELMY7300GR),666.0,CZK
2019-01-02,Mobile,CZ,Alza,Tile,2,ASUS,Zenfone 5z ZS620KL,ASUS Zenfone 5z ZS620KL 256GB Modr,13990.0,CZK
2019-01-02,Mobile,CZ,Datart,Tile,11,Sony,Xperia XA1,Sony Xperia XA1 (G3112),4888.0,CZK
2019-01-02,Mobile,CZ,Mall,Tile,12,CAT,B30 Dual,"CAT B30, Dual SIM",1782.0,CZK
2019-01-02,Mobile,CZ,Datart,Tile,13,CPA,Halo 11 oran,CPA Halo 11 oranov (TELMY1011OR),899.0,CZK
2019-01-02,Mobile,CZ,Datart,Tile,23,CPA,Halo 11 erven,CPA Halo 11 erven (TELMY1011RE),899.0,CZK
2019-01-02,Mobile,CZ,Heureka,TOP,25,LG,G7,LG G7 ThinQ,10000.0,CZK
2019-01-02,Mobile,CZ,Datart,Tile,26,iGET,Blackview GA30 ern,iGET Blackview GA30 ern (84000443),1990.0,CZK
2019-01-02,Mobile,SK,Nay,Tile,12,Apple,iPhone 6s 32,Apple iPhone 6s 32 GB ed,329.0,EUR
2019-01-02,Mobile,SK,Nay,Tile,13,Apple,iPhone 6s 32,Apple iPhone 6s 32 GB ruov,329.0,EUR
2019-01-02,Mobile,SK,Nay,Tile,14,Motorola,Moto E4 Dual,Motorola Moto E4 Dual SIM ed,90.0,EUR
2019-01-02,Mobile,SK,Nay,Tile,15,Honor,7S,Honor 7S zlat,109.0,EUR
2019-01-02,Mobile,SK,Nay,Tile,17,Apple,iPhone 6s 32,Apple iPhone 6s 32 GB zlat,329.0,EUR
2019-01-02,Mobile,SK,Nay,Tile,18,Apple,iPhone 6s 32,Apple iPhone 6s 32 GB strieborn,329.0,EUR
2019-01-02,Mobile,SK,Nay,Tile,1,HUAWEI,P20 Lite,Huawei P20 Lite modr,215.0,EUR
2019-01-02,Mobile,SK,Nay,Tile,2,HUAWEI,P20 Lite,Huawei P20 Lite ierny,215.0,EUR
2019-01-02,Mobile,SK,Nay,Tile,7,HUAWEI,Y5 2018,Huawei Y5 2018 ierny,109.0,EUR
2019-01-02,Mobile,SK,Nay,Tile,8,HUAWEI,Y5 2018,Huawei Y5 2018 modr,109.0,EUR
2019-01-02,Mobile,SK,Nay,Tile,6,HUAWEI,Y6 Prime 2018,Huawei Y6 Prime 2018 ierny,139.0,EUR
2019-01-02,Mobile,SK,Nay,Tile,9,HUAWEI,Y6 Prime 2018,Huawei Y6 Prime 2018 modr,139.0,EUR
2019-01-02,Mobile,SK,Nay,Tile,3,Samsung,Galaxy J3 Duos,Samsung Galaxy J3 Duos (2017),100.0,EUR
2019-01-02,Mobile,SK,Nay,Tile,4,Samsung,Galaxy J3 Duos,Samsung Galaxy J3 Duos 2017 modr,100.0,EUR
2019-01-02,Mobile,SK,Nay,Tile,5,Samsung,Galaxy J3 Duos,Samsung Galaxy J3 Duos 2017 zlat,100.0,EUR
2019-01-02,Mobile,SK,Nay,Tile,10,Samsung,Galaxy J6 Dual,Samsung Galaxy J6 Dual SIM 32GB zlat,179.0,EUR
2019-01-02,Mobile,SK,Nay,Tile,11,Samsung,Galaxy J6 Dual,Samsung Galaxy J6 Dual SIM 32GB ierny,179.0,EUR
2019-01-02,Mobile,SK,Nay,Tile,16,Samsung,Galaxy A7 64,Samsung Galaxy A7 64 GB modr,309.0,EUR
2019-01-03,Mobile,CZ,Mall,Tile,5,Samsung,Galaxy A7,Samsung Galaxy A7 (2018),6990.0,CZK
2019-01-03,Mobile,CZ,Datart,TOP,9,Samsung,Galaxy A7 Dual,Samsung Galaxy A7 Dual SIM modr (SM-A750FZBUXEZ),6990.0,CZK
2019-01-03,Mobile,CZ,Alza,Tile,5,Samsung,Galaxy A7 Dual,Samsung Galaxy A7 Dual SIM modr,6999.0,CZK
2019-01-03,Mobile,CZ,Alza,Tile,13,Samsung,Galaxy A7 Dual,Samsung Galaxy A7 Dual SIM ern,6999.0,CZK
2019-01-03,Mobile,CZ,Alza,Tile,24,Samsung,Galaxy J6+ Dual,Samsung Galaxy J6+ Dual SIM ed,4499.0,CZK
2019-01-03,Mobile,CZ,Datart,Tile,22,Samsung,Galaxy A6+ ern,Samsung Galaxy A6+ ern (SM-A605FZKNXEZ),6390.0,CZK
2019-01-03,Mobile,CZ,Alza,Tile,6,Samsung,Galaxy J5,Samsung Galaxy J5 (2017),3999.0,CZK
2019-01-03,Mobile,CZ,Datart,TOP,7,Samsung,Galaxy J5,Samsung Galaxy J5 (2017),3790.0,CZK
2019-01-03,Mobile,CZ,Alza,Tile,14,Samsung,Galaxy J5,Samsung Galaxy J5 (2017),3999.0,CZK
2019-01-03,Mobile,CZ,Mall,Tile,6,Samsung,Galaxy Note9 8/512GB,"Samsung Galaxy Note9, 8/512GB, ern",32490.0,CZK
2019-01-03,Mobile,CZ,Heureka,TOP,22,Samsung,Galaxy S7 G930F,Samsung Galaxy S7 G930F 32GB,7990.0,CZK
2019-01-03,Mobile,CZ,Heureka,TOP,20,Samsung,Galaxy S9 Plus,Samsung Galaxy S9 Plus G965F 64GB Dual SIM,15290.0,CZK
2019-01-03,Mobile,CZ,Heureka,TOP,10,Samsung,Galaxy S8 G950F,Samsung Galaxy S8 G950F 64GB,10240.0,CZK
2019-01-03,Mobile,CZ,Heureka,TOP,16,Samsung,Galaxy A7,Samsung Galaxy A7 (2018),6655.0,CZK
2019-01-03,Mobile,CZ,Heureka,TOP,2,Samsung,Galaxy S9 G960F,Samsung Galaxy S9 G960F 64GB Dual SIM,12906.0,CZK
2019-01-03,Mobile,CZ,Alza,Tile,9,HUAWEI,Y6 Prime,HUAWEI Y6 Prime (2018),3499.0,CZK
2019-01-03,Mobile,CZ,Alza,Tile,17,HUAWEI,nova 3,HUAWEI nova 3 fialov,9999.0,CZK
2019-01-03,Mobile,CZ,Alza,Tile,8,HUAWEI,P smart,HUAWEI P smart Black,4499.0,CZK
2019-01-03,Mobile,CZ,Alza,Tile,22,HUAWEI,P smart,HUAWEI P smart Gold,4499.0,CZK
2019-01-03,Mobile,CZ,Alza,Tile,23,HUAWEI,P smart,HUAWEI P smart Blue,4499.0,CZK
2019-01-03,Mobile,CZ,Alza,Tile,4,HUAWEI,P20 Lite Midnight,HUAWEI P20 Lite Midnight Black,6999.0,CZK
2019-01-03,Mobile,CZ,Alza,Tile,7,HUAWEI,nova 3i,HUAWEI nova 3i fialov,6999.0,CZK
2019-01-03,Mobile,CZ,Alza,Tile,11,HUAWEI,P20 Lite Sakura,HUAWEI P20 Lite Sakura Pink,6999.0,CZK
2019-01-03,Mobile,CZ,Alza,Tile,12,HUAWEI,P20 Lite Klein,HUAWEI P20 Lite Klein Blue,6999.0,CZK
2019-01-03,Mobile,CZ,Heureka,TOP,14,HUAWEI,Nova 3 Dual,Huawei Nova 3 Dual SIM,8980.0,CZK
2019-01-03,Mobile,CZ,Heureka,TOP,13,HUAWEI,Mate 20 Pro,Huawei Mate 20 Pro 6GB/128GB Dual SIM,21200.0,CZK
2019-01-03,Mobile,CZ,Heureka,TOP,12,HUAWEI,P20 Pro 6GB/128GB,Huawei P20 Pro 6GB/128GB Dual SIM,15000.0,CZK
2019-01-03,Mobile,CZ,Heureka,TOP,5,HUAWEI,P20 Lite 4GB/64GB,Huawei P20 Lite 4GB/64GB Dual SIM,5840.0,CZK
2019-01-03,Mobile,CZ,Datart,Tile,14,HUAWEI,P20 lite modr,Huawei P20 lite modr (SP-P20LDSLOM),6990.0,CZK
2019-01-03,Mobile,CZ,Datart,Tile,15,HUAWEI,Y5 2018 Dual,Huawei Y5 2018 Dual SIM modr (SP-Y518DSLOM),2790.0,CZK
2019-01-03,Mobile,CZ,Datart,Tile,18,HUAWEI,Y6 Prime 2018,Huawei Y6 Prime 2018 Dual SIM modr (SP-Y6P18DSLOM),3490.0,CZK
2019-01-03,Mobile,CZ,Datart,Tile,20,HUAWEI,P smart Dual,Huawei P smart Dual SIM ern (SP-PSMDSBOM),4490.0,CZK
2019-01-03,Mobile,CZ,Datart,Tile,25,HUAWEI,Y6 Prime 2018,Huawei Y6 Prime 2018 Dual SIM ern (SP-Y6P18DSBOM),3490.0,CZK
2019-01-03,Mobile,CZ,Mall,Tile,1,HUAWEI,P20 Lite Dual,"Huawei P20 Lite, Dual SIM, Midnight Black",6990.0,CZK
2019-01-03,Mobile,CZ,Mall,Tile,8,HUAWEI,Y6 Prime 2018,"Huawei Y6 Prime 2018 , DualSIM, modr",3490.0,CZK
2019-01-03,Mobile,CZ,Mall,Tile,10,HUAWEI,nova 3i 4/128GB,"Huawei nova 3i, 4/128GB, Iris Purple",6990.0,CZK
2019-01-03,Mobile,CZ,Mall,Tile,7,Xiaomi,Mi A2 Black,"Xiaomi Mi A2 Black, 4GB/64GB, CZ LTE, Global Version",6990.0,CZK
2019-01-03,Mobile,CZ,Datart,Tile,11,Xiaomi,Redmi 6A Dual,Xiaomi Redmi 6A Dual SIM 16 GB ern (19840),2690.0,CZK
2019-01-03,Mobile,CZ,Mall,Tile,11,Xiaomi,Mi A2 Lite,"Xiaomi Mi A2 Lite Black 4GB/64GB, CZ LTE, Global Version",4790.0,CZK
2019-01-03,Mobile,CZ,Alza,Tile,15,Xiaomi,Mi A2 64GB,Xiaomi Mi A2 64GB LTE Zlat,4999.0,CZK
2019-01-03,Mobile,CZ,Alza,Tile,16,Xiaomi,Redmi 6 3GB/64GB,Xiaomi Redmi 6 3GB/64GB LTE ern,3399.0,CZK
2019-01-03,Mobile,CZ,Datart,Tile,16,Xiaomi,Mi A2 Lite,Xiaomi Mi A2 Lite 32 GB ern (19053),4590.0,CZK
2019-01-03,Mobile,CZ,Alza,Tile,21,Xiaomi,Redmi Note 6,Xiaomi Redmi Note 6 Pro LTE 64GB ern,5399.0,CZK
2019-01-03,Mobile,CZ,Heureka,TOP,18,Xiaomi,Redmi Note 6,Xiaomi Redmi Note 6 Pro 4GB/64GB,5060.0,CZK
2019-01-03,Mobile,CZ,Heureka,TOP,15,Xiaomi,Redmi Note 5,Xiaomi Redmi Note 5 4GB/64GB,4475.0,CZK
2019-01-03,Mobile,CZ,Heureka,TOP,17,Xiaomi,Mi 8 Lite,Xiaomi Mi 8 Lite 4GB/64GB,5926.0,CZK
2019-01-03,Mobile,CZ,Heureka,TOP,9,Xiaomi,Mi A2 Lite,Xiaomi Mi A2 Lite 4GB/64GB,4420.0,CZK
2019-01-03,Mobile,CZ,Heureka,TOP,8,Xiaomi,Redmi 6,Xiaomi Redmi 6 3GB/32GB,2690.0,CZK
2019-01-03,Mobile,CZ,Datart,TOP,1,Apple,iPhone X 64,Apple iPhone X 64 GB - Space Gray (MQAC2CN/A),23890.0,CZK
2019-01-03,Mobile,CZ,Datart,TOP,4,Apple,iPhone 7 32,Apple iPhone 7 32 GB - Black (MN8X2CN/A),12890.0,CZK
2019-01-03,Mobile,CZ,Datart,TOP,6,Apple,iPhone SE 32,Apple iPhone SE 32 GB - Space Grey (MP822CS/A),6997.0,CZK
2019-01-03,Mobile,CZ,Datart,TOP,8,Apple,iPhone 6s 32GB,Apple iPhone 6s 32GB - Rose Gold (MN122CN/A),8222.0,CZK
2019-01-03,Mobile,CZ,Datart,TOP,3,Apple,iPhone 6s 32GB-,Apple iPhone 6s 32GB- Space Gray (MN0W2CN/A),8222.0,CZK
2019-01-03,Mobile,CZ,Alza,Tile,3,Apple,Xr 128GB,iPhone Xr 128GB ern,23990.0,CZK
2019-01-03,Mobile,CZ,Heureka,TOP,23,Apple,iPhone 7,Apple iPhone 7 128GB,12900.0,CZK
2019-01-03,Mobile,CZ,Heureka,TOP,4,Apple,iPhone SE,Apple iPhone SE 32GB,6350.0,CZK
2019-01-03,Mobile,CZ,Heureka,TOP,21,Apple,iPhone XR,Apple iPhone XR 64GB,19249.0,CZK
2019-01-03,Mobile,CZ,Heureka,TOP,7,Apple,iPhone X,Apple iPhone X 64GB,21350.0,CZK
2019-01-03,Mobile,CZ,Heureka,TOP,11,Apple,iPhone 6S,Apple iPhone 6S 32GB,8130.0,CZK
2019-01-03,Mobile,CZ,Heureka,TOP,19,Apple,iPhone XS,Apple iPhone XS 64GB,25650.0,CZK
2019-01-03,Mobile,CZ,Heureka,TOP,1,Apple,iPhone 7,Apple iPhone 7 32GB,11475.0,CZK
2019-01-03,Mobile,CZ,Heureka,TOP,6,Apple,iPhone 8,Apple iPhone 8 64GB,15066.0,CZK
2019-01-03,Mobile,CZ,Mall,Tile,2,Honor,7C,"Honor 7C, Black",3290.0,CZK
2019-01-03,Mobile,CZ,Mall,Tile,3,Honor,7C,"Honor 7C, Blue",3290.0,CZK
2019-01-03,Mobile,CZ,Mall,Tile,4,Honor,10 64GB Phantom,"Honor 10, 64GB, Phantom Blue",9490.0,CZK
2019-01-03,Mobile,CZ,Alza,Tile,1,Honor,9 Lite Midnight,Honor 9 Lite Midnight Black,4499.0,CZK
2019-01-03,Mobile,CZ,Alza,Tile,10,Honor,7A 32GB,Honor 7A 32GB ern,3599.0,CZK
2019-01-03,Mobile,CZ,Alza,Tile,18,Honor,7A 32GB,Honor 7A 32GB Zlat,3599.0,CZK
2019-01-03,Mobile,CZ,Alza,Tile,19,Honor,7A 32GB,Honor 7A 32GB Modr,3599.0,CZK
2019-01-03,Mobile,CZ,Alza,Tile,20,Honor,8X 64GB,Honor 8X 64GB erven,6999.0,CZK
2019-01-03,Mobile,CZ,Datart,TOP,2,Honor,7A 32 GB,Honor 7A 32 GB Dual SIM modr (51092RBM),3590.0,CZK
2019-01-03,Mobile,CZ,Datart,TOP,5,Honor,7A 32 GB,Honor 7A 32 GB Dual SIM ern (51092RBL),3590.0,CZK
2019-01-03,Mobile,CZ,Datart,TOP,10,Honor,8X 64 GB,Honor 8X 64 GB Dual SIM modr (51092XYE),6990.0,CZK
2019-01-03,Mobile,CZ,Datart,Tile,21,Honor,7S Dual SIM,Honor 7S Dual SIM ern (51092QPE),2590.0,CZK
2019-01-03,Mobile,CZ,Datart,Tile,23,Honor,10 64 GB,Honor 10 64 GB modr (51092NQL),9490.0,CZK
2019-01-03,Mobile,CZ,Datart,Tile,24,Honor,9 Lite Dual,Honor 9 Lite Dual SIM modr (51092CUR),4490.0,CZK
2019-01-03,Mobile,CZ,Heureka,TOP,24,Honor,10 4GB/64GB Dual,Honor 10 4GB/64GB Dual SIM,7980.0,CZK
2019-01-03,Mobile,CZ,Heureka,TOP,3,Honor,8X 4GB/64GB Dual,Honor 8X 4GB/64GB Dual SIM,6190.0,CZK
2019-01-03,Mobile,CZ,Datart,Tile,13,ALCATEL,3C 5026D Dual,ALCATEL 3C 5026D Dual SIM modr (5026D-2BALE11),2690.0,CZK
2019-01-03,Mobile,CZ,Mall,Tile,15,ALCATEL,2051D,"Alcatel 2051D, stbrn",990.0,CZK
2019-01-03,Mobile,CZ,Mall,Tile,16,ALCATEL,3V,Alcatel 3V (5099D),4511.0,CZK
2019-01-03,Mobile,CZ,Mall,Tile,17,ALCATEL,3X,Alcatel 3X (5058I),4073.0,CZK
2019-01-03,Mobile,CZ,Mall,Tile,18,ALCATEL,3X,Alcatel 3X (5058I),4390.0,CZK
2019-01-03,Mobile,CZ,Mall,Tile,22,ALCATEL,IDOL 4 PRO,Alcatel IDOL 4 PRO (6077X),12539.0,CZK
2019-01-03,Mobile,CZ,Mall,Tile,23,ALCATEL,IDOL 5S,Alcatel IDOL 5S (6060X),6714.0,CZK
2019-01-03,Mobile,CZ,Mall,Tile,14,ALCATEL,1X,Alcatel 1X (5059X),2390.0,CZK
2019-01-03,Mobile,CZ,Mall,Tile,9,ALCATEL,5V,Alcatel 5V (5060D),3790.0,CZK
2019-01-03,Mobile,CZ,Mall,Tile,19,ALCATEL,5V,Alcatel 5V (5060D),3790.0,CZK
2019-01-03,Mobile,CZ,Mall,Tile,20,ALCATEL,3C,Alcatel 3C (5026D),2690.0,CZK
2019-01-03,Mobile,CZ,Mall,Tile,21,ALCATEL,3C,Alcatel 3C (5026D),2690.0,CZK
2019-01-03,Mobile,CZ,Mall,Tile,24,Aligator,A321 Senior,"Aligator A321 Senior, bl",650.0,CZK
2019-01-03,Mobile,CZ,Mall,Tile,25,Aligator,A321 Senior,"Aligator A321 Senior, ern",650.0,CZK
2019-01-03,Mobile,CZ,Datart,Tile,26,myPhone,Hammer Energy LTE,myPhone Hammer Energy LTE Dual SIM ern/oranov (TELMYAHAENEROR),3690.0,CZK
2019-01-03,Mobile,CZ,Alza,Tile,2,Nokia,8 Sirocco,Nokia 8 Sirocco Black,14990.0,CZK
2019-01-03,Mobile,CZ,Mall,Tile,12,Sony,Xperia XZ3 H9436,"Sony Xperia XZ3 H9436, Dual SIM, Forest Green",19990.0,CZK
2019-01-03,Mobile,CZ,Datart,Tile,12,Sony,Xperia XA1,Sony Xperia XA1 (G3112),4888.0,CZK
2019-01-03,Mobile,CZ,Mall,Tile,13,CAT,B30 Dual,"CAT B30, Dual SIM",1782.0,CZK
2019-01-03,Mobile,CZ,Datart,Tile,17,CPA,Halo 11 oran,CPA Halo 11 oranov (TELMY1011OR),899.0,CZK
2019-01-03,Mobile,CZ,Datart,Tile,19,iGET,Blackview GA30 ern,iGET Blackview GA30 ern (84000443),1990.0,CZK
2019-01-03,Mobile,CZ,Heureka,TOP,25,LG,G7,LG G7 ThinQ,9895.0,CZK
2019-01-03,Mobile,SK,Nay,Tile,14,Apple,iPhone 6s 32,Apple iPhone 6s 32 GB ed,329.0,EUR
2019-01-03,Mobile,SK,Nay,Tile,15,Apple,iPhone 6s 32,Apple iPhone 6s 32 GB ruov,329.0,EUR
2019-01-03,Mobile,SK,Nay,Tile,17,Motorola,Moto E4 Dual,Motorola Moto E4 Dual SIM ed,90.0,EUR
2019-01-03,Mobile,SK,Nay,Tile,18,Apple,iPhone 6s 32,Apple iPhone 6s 32 GB zlat,329.0,EUR
2019-01-03,Mobile,SK,Nay,Tile,1,HTC,U Play,HTC U Play ierny,199.0,EUR
2019-01-03,Mobile,SK,Nay,Tile,16,Honor,7A 32GB Dual,Honor 7A 32GB Dual SIM ierny,149.0,EUR
2019-01-03,Mobile,SK,Nay,Tile,2,HUAWEI,P20 Lite,Huawei P20 Lite modr,279.0,EUR
2019-01-03,Mobile,SK,Nay,Tile,4,HUAWEI,P20 Lite,Huawei P20 Lite ierny,279.0,EUR
2019-01-03,Mobile,SK,Nay,Tile,8,HUAWEI,Y5 2018,Huawei Y5 2018 ierny,109.0,EUR
2019-01-03,Mobile,SK,Nay,Tile,9,HUAWEI,Y5 2018,Huawei Y5 2018 modr,109.0,EUR
2019-01-03,Mobile,SK,Nay,Tile,7,HUAWEI,Y6 Prime 2018,Huawei Y6 Prime 2018 ierny,139.0,EUR
2019-01-03,Mobile,SK,Nay,Tile,10,HUAWEI,Y6 Prime 2018,Huawei Y6 Prime 2018 modr,139.0,EUR
2019-01-03,Mobile,SK,Nay,Tile,11,HUAWEI,Y6 Prime 2018,Huawei Y6 Prime 2018 zlat,139.0,EUR
2019-01-03,Mobile,SK,Nay,Tile,3,Samsung,Galaxy J3 Duos,Samsung Galaxy J3 Duos 2017 modr,155.0,EUR
2019-01-03,Mobile,SK,Nay,Tile,5,Samsung,Galaxy J3 Duos,Samsung Galaxy J3 Duos (2017),155.0,EUR
2019-01-03,Mobile,SK,Nay,Tile,6,Samsung,Galaxy J3 Duos,Samsung Galaxy J3 Duos 2017 zlat,155.0,EUR
2019-01-03,Mobile,SK,Nay,Tile,12,Samsung,Galaxy J6 Dual,Samsung Galaxy J6 Dual SIM 32GB zlat,179.0,EUR
2019-01-03,Mobile,SK,Nay,Tile,13,Samsung,Galaxy J6 Dual,Samsung Galaxy J6 Dual SIM 32GB ierny,179.0,EUR
2019-01-04,Mobile,CZ,Mall,Tile,6,Samsung,Galaxy A7,Samsung Galaxy A7 (2018),6990.0,CZK
2019-01-04,Mobile,CZ,Datart,TOP,7,Samsung,Galaxy A7 Dual,Samsung Galaxy A7 Dual SIM modr (SM-A750FZBUXEZ),6990.0,CZK
2019-01-04,Mobile,CZ,Alza,Tile,5,Samsung,Galaxy A7 Dual,Samsung Galaxy A7 Dual SIM modr,6999.0,CZK
2019-01-04,Mobile,CZ,Alza,Tile,13,Samsung,Galaxy A7 Dual,Samsung Galaxy A7 Dual SIM ern,6999.0,CZK
2019-01-04,Mobile,CZ,Alza,Tile,24,Samsung,Galaxy J6+ Dual,Samsung Galaxy J6+ Dual SIM ed,4499.0,CZK
2019-01-04,Mobile,CZ,Datart,Tile,19,Samsung,Galaxy J6 Dual,Samsung Galaxy J6 Dual SIM zlat (SM-J600FZDUXEZ),4490.0,CZK
2019-01-04,Mobile,CZ,Alza,Tile,6,Samsung,Galaxy J5,Samsung Galaxy J5 (2017),3999.0,CZK
2019-01-04,Mobile,CZ,Datart,TOP,9,Samsung,Galaxy J5,Samsung Galaxy J5 (2017),3790.0,CZK
2019-01-04,Mobile,CZ,Datart,TOP,10,Samsung,Galaxy J5,Samsung Galaxy J5 (2017),3790.0,CZK
2019-01-04,Mobile,CZ,Alza,Tile,14,Samsung,Galaxy J5,Samsung Galaxy J5 (2017),3999.0,CZK
2019-01-04,Mobile,CZ,Mall,Tile,5,Samsung,Galaxy S9 64GB,"Samsung Galaxy S9, 64GB, Modr",15990.0,CZK
2019-01-04,Mobile,CZ,Mall,Tile,7,Samsung,Galaxy Note9 8/512GB,"Samsung Galaxy Note9, 8/512GB, ern",32490.0,CZK
2019-01-04,Mobile,CZ,Heureka,TOP,20,Samsung,Galaxy S9 Plus,Samsung Galaxy S9 Plus G965F 64GB Dual SIM,15290.0,CZK
2019-01-04,Mobile,CZ,Heureka,TOP,10,Samsung,Galaxy S8 G950F,Samsung Galaxy S8 G950F 64GB,10290.0,CZK
2019-01-04,Mobile,CZ,Heureka,TOP,15,Samsung,Galaxy A7,Samsung Galaxy A7 (2018),6650.0,CZK
2019-01-04,Mobile,CZ,Heureka,TOP,3,Samsung,Galaxy S9 G960F,Samsung Galaxy S9 G960F 64GB Dual SIM,12915.0,CZK
2019-01-04,Mobile,CZ,Alza,Tile,9,HUAWEI,Y6 Prime,HUAWEI Y6 Prime (2018),3499.0,CZK
2019-01-04,Mobile,CZ,Alza,Tile,17,HUAWEI,nova 3,HUAWEI nova 3 fialov,9999.0,CZK
2019-01-04,Mobile,CZ,Alza,Tile,8,HUAWEI,P smart,HUAWEI P smart Black,4499.0,CZK
2019-01-04,Mobile,CZ,Alza,Tile,22,HUAWEI,P smart,HUAWEI P smart Gold,4499.0,CZK
2019-01-04,Mobile,CZ,Alza,Tile,23,HUAWEI,P smart,HUAWEI P smart Blue,4499.0,CZK
2019-01-04,Mobile,CZ,Alza,Tile,4,HUAWEI,P20 Lite Midnight,HUAWEI P20 Lite Midnight Black,6999.0,CZK
2019-01-04,Mobile,CZ,Alza,Tile,7,HUAWEI,nova 3i,HUAWEI nova 3i fialov,6999.0,CZK
2019-01-04,Mobile,CZ,Alza,Tile,11,HUAWEI,P20 Lite Sakura,HUAWEI P20 Lite Sakura Pink,6999.0,CZK
2019-01-04,Mobile,CZ,Alza,Tile,12,HUAWEI,P20 Lite Klein,HUAWEI P20 Lite Klein Blue,6999.0,CZK
2019-01-04,Mobile,CZ,Heureka,TOP,13,HUAWEI,Nova 3 Dual,Huawei Nova 3 Dual SIM,8979.0,CZK
2019-01-04,Mobile,CZ,Heureka,TOP,16,HUAWEI,Mate 20 Pro,Huawei Mate 20 Pro 6GB/128GB Dual SIM,21200.0,CZK
2019-01-04,Mobile,CZ,Heureka,TOP,12,HUAWEI,P20 Pro 6GB/128GB,Huawei P20 Pro 6GB/128GB Dual SIM,14869.0,CZK
2019-01-04,Mobile,CZ,Heureka,TOP,5,HUAWEI,P20 Lite 4GB/64GB,Huawei P20 Lite 4GB/64GB Dual SIM,5879.0,CZK
2019-01-04,Mobile,CZ,Datart,Tile,15,HUAWEI,Y6 Prime 2018,Huawei Y6 Prime 2018 Dual SIM modr (SP-Y6P18DSLOM),3490.0,CZK
2019-01-04,Mobile,CZ,Datart,Tile,16,HUAWEI,P20 lite modr,Huawei P20 lite modr (SP-P20LDSLOM),6990.0,CZK
2019-01-04,Mobile,CZ,Datart,Tile,17,HUAWEI,Y5 2018 Dual,Huawei Y5 2018 Dual SIM modr (SP-Y518DSLOM),2790.0,CZK
2019-01-04,Mobile,CZ,Datart,Tile,26,HUAWEI,P smart Dual,Huawei P smart Dual SIM ern (SP-PSMDSBOM),4490.0,CZK
2019-01-04,Mobile,CZ,Mall,Tile,1,HUAWEI,P20 Lite Dual,"Huawei P20 Lite, Dual SIM, Midnight Black",6990.0,CZK
2019-01-04,Mobile,CZ,Mall,Tile,9,HUAWEI,Y6 Prime 2018,"Huawei Y6 Prime 2018 , DualSIM, modr",3490.0,CZK
2019-01-04,Mobile,CZ,Mall,Tile,11,HUAWEI,nova 3i 4/128GB,"Huawei nova 3i, 4/128GB, Iris Purple",6990.0,CZK
2019-01-04,Mobile,CZ,Mall,Tile,8,Xiaomi,Mi A2 Black,"Xiaomi Mi A2 Black, 4GB/64GB, CZ LTE, Global Version",6990.0,CZK
2019-01-04,Mobile,CZ,Datart,Tile,12,Xiaomi,Redmi 6A Dual,Xiaomi Redmi 6A Dual SIM 16 GB ern (19840),2690.0,CZK
2019-01-04,Mobile,CZ,Mall,Tile,12,Xiaomi,Mi A2 Lite,"Xiaomi Mi A2 Lite Black 4GB/64GB, CZ LTE, Global Version",4790.0,CZK
2019-01-04,Mobile,CZ,Alza,Tile,15,Xiaomi,Mi A2 64GB,Xiaomi Mi A2 64GB LTE Zlat,4999.0,CZK
